Local Date: 2024/03/12 Local Time: 21:13:37
Build info: May  5 2023 16:05:02 r

DEBUGINFO : (21:13:46:410 |00000)    COMMON       14500; (updateDriver.cpp:1540,UpdateDriver::getDeviceInfo) strVendorID:10DE strDeviceID:1140 curVendorID:4318 curDeviceID:4416
DEBUGINFO : (21:13:46:410 |00000)    COMMON       14500; (updateDriver.cpp:2057,UpdateDriver::GetWhiteListDriverConfig) os:10.0.19045 notebook:1 driverType:unknown drivername:NVIDIA GeForce GT 720M strDriverVersion:21.21.13.7654 vendorName:nvidia vendorID:10DE deviceID:1140
DEBUGINFO : (21:13:46:419 |00009)    COMMON       14500; (updateDriver.cpp:1096,UpdateDriver::needUpdateGraphicsCardDriver) index:1 isPrimary:0 curDriverIndex:1 vecDrivers:1 vendorID:10DE deviceID:1140 vendorID:10DE deviceID:1140
DEBUGINFO : (21:13:46:419 |00000)    COMMON       14500; (updateDriver.cpp:1105,UpdateDriver::needUpdateGraphicsCardDriver) limitDate 2018:1:1 curDate 2016:12:29
DEBUGINFO : (21:13:46:419 |00000)    COMMON       14500; (updateDriver.cpp:1115,UpdateDriver::needUpdateGraphicsCardDriver) needQueryConfigList:1
ERROR     : (21:13:46:419 |00000)    COMMON       14500; (nvapi_wrapper.cpp:309,nvapi::NvapiWrapper::NvapiWrapper) load fail dll: nvapi64.dll
DEBUGINFO : (21:13:46:419 |00000)    COMMON       14500; (updateDriver.cpp:1518,UpdateDriver::getDeviceInfo) vendorID:4318 deviceID:4416
DEBUGINFO : (21:13:46:419 |00000)    COMMON       14500; (updateDriver.cpp:1226,UpdateDriver::generateGraphcisCardInfo) enter
DEBUGINFO : (21:13:46:419 |00000)    COMMON       14500; (updateDriver.cpp:1540,UpdateDriver::getDeviceInfo) strVendorID:10DE strDeviceID:1140 curVendorID:4318 curDeviceID:4416
DEBUGINFO : (21:13:46:419 |00000)    COMMON       14500; (updateDriver.cpp:1907,UpdateDriver::GetGeneralListDriverConfig) os:10.0.19045 notebook:1 driverType:unknown drivername:NVIDIA GeForce GT 720M vendorName:nvidia vendorID:10DE deviceID:1140
DEBUGINFO : (21:13:46:432 |00013)    COMMON       14500; (updateDriver.cpp:649,UpdateDriver::getUpdateDriverType) update_driver_type:jump_vendor_download_page
DEBUGINFO : (21:13:46:433 |00001)    COMMON        9916; (detector.cpp:1448,DetectorManager::onItemCheckFinished) type:2 success:0
DEBUGINFO : (21:13:46:433 |00000)    COMMON        9916; (VEDetectorSettings.cpp:224,VEDetectorSettings::GetCheckUpdateDriverSwitch) check update driver switch : 1
DEBUGINFO : (21:13:46:433 |00000)    COMMON        9916; (detector.cpp:1510,DetectorManager::CheckNext) cur_detector type:3
DEBUGINFO : (21:13:46:433 |00000)    COMMON       14500; (detector.cpp:299,DetectorBase::checkInternal) type:3
DEBUGINFO : (21:13:47:441 |01008)    COMMON       14500; (VEDetectorSettings.cpp:230,VEDetectorSettings::GetCheckVeDeviceSwitch) check ve hw device switch : 1
DEBUGINFO : (21:13:47:441 |00000)    COMMON       14500; (updateDriver.cpp:391,UpdateDriver::getAllGraphicsDeviceInfo) getAllGraphicsDeviceInfo enter
DEBUGINFO : (21:13:47:441 |00000)    COMMON       14500; (updateDriver.cpp:1226,UpdateDriver::generateGraphcisCardInfo) enter
DEBUGINFO : (21:13:47:441 |00000)    COMMON       14500; (updateDriver.cpp:1518,UpdateDriver::getDeviceInfo) vendorID:4318 deviceID:4416
DEBUGINFO : (21:13:47:441 |00000)    COMMON       14500; (updateDriver.cpp:1226,UpdateDriver::generateGraphcisCardInfo) enter
DEBUGINFO : (21:13:47:441 |00000)    COMMON       14500; (updateDriver.cpp:1540,UpdateDriver::getDeviceInfo) strVendorID:10DE strDeviceID:1140 curVendorID:4318 curDeviceID:4416
DEBUGINFO : (21:13:47:441 |00000)    COMMON       14500; (updateDriver.cpp:1518,UpdateDriver::getDeviceInfo) vendorID:32902 deviceID:342
DEBUGINFO : (21:13:47:441 |00000)    COMMON       14500; (updateDriver.cpp:1226,UpdateDriver::generateGraphcisCardInfo) enter
DEBUGINFO : (21:13:47:441 |00000)    COMMON       14500; (updateDriver.cpp:1540,UpdateDriver::getDeviceInfo) strVendorID:10DE strDeviceID:1140 curVendorID:4318 curDeviceID:4416
DEBUGINFO : (21:13:47:441 |00000)    COMMON       14500; (updateDriver.cpp:1540,UpdateDriver::getDeviceInfo) strVendorID:8086 strDeviceID:0156 curVendorID:32902 curDeviceID:342
DEBUGINFO : (21:13:47:445 |00004)    COMMON       14500; (VEDetectorSettings.cpp:230,VEDetectorSettings::GetCheckVeDeviceSwitch) check ve hw device switch : 1
DEBUGINFO : (21:13:47:445 |00000)    COMMON       14500; (detector.cpp:858,GraphicsDriverDetector::doCheck) dll path:C:/Users/Lenovo/AppData/Local/CapCut/Apps/2.2.0.491/ttvideoeditor.dll
DEBUGINFO : (21:13:47:585 |00140)    COMMON        9916; (detector.cpp:1448,DetectorManager::onItemCheckFinished) type:3 success:0
DEBUGINFO : (21:13:47:585 |00000)    COMMON        9916; (detector.cpp:1510,DetectorManager::CheckNext) cur_detector type:5
DEBUGINFO : (21:13:47:586 |00001)    COMMON       14500; (detector.cpp:299,DetectorBase::checkInternal) type:5
DEBUGINFO : (21:13:48:738 |01152)    COMMON       14500; (VEDetectorSettings.cpp:236,VEDetectorSettings::GetCheckVeDeviceExSwitch) check ve hw ex device switch : 0
DEBUGINFO : (21:13:48:739 |00001)    COMMON        9916; (detector.cpp:1448,DetectorManager::onItemCheckFinished) type:5 success:1
DEBUGINFO : (21:13:48:739 |00000)    COMMON        9916; (detector.cpp:1510,DetectorManager::CheckNext) cur_detector type:4
DEBUGINFO : (21:13:48:739 |00000)    COMMON       10744; (detector.cpp:299,DetectorBase::checkInternal) type:4
DEBUGINFO : (21:13:49:757 |01017)    COMMON       10744; (VEDetectorSettings.cpp:242,VEDetectorSettings::GetCheckQt6RenderEnvSwitch) check qt render env switch : 1
DEBUGINFO : (21:13:49:757 |00000)    COMMON       10744; (updateDriver.cpp:391,UpdateDriver::getAllGraphicsDeviceInfo) getAllGraphicsDeviceInfo enter
DEBUGINFO : (21:13:49:757 |00000)    COMMON       10744; (updateDriver.cpp:1226,UpdateDriver::generateGraphcisCardInfo) enter
DEBUGINFO : (21:13:49:757 |00000)    COMMON       10744; (updateDriver.cpp:1518,UpdateDriver::getDeviceInfo) vendorID:4318 deviceID:4416
DEBUGINFO : (21:13:49:757 |00000)    COMMON       10744; (updateDriver.cpp:1226,UpdateDriver::generateGraphcisCardInfo) enter
DEBUGINFO : (21:13:49:757 |00000)    COMMON       10744; (updateDriver.cpp:1540,UpdateDriver::getDeviceInfo) strVendorID:10DE strDeviceID:1140 curVendorID:4318 curDeviceID:4416
DEBUGINFO : (21:13:49:757 |00000)    COMMON       10744; (updateDriver.cpp:1518,UpdateDriver::getDeviceInfo) vendorID:32902 deviceID:342
DEBUGINFO : (21:13:49:757 |00000)    COMMON       10744; (updateDriver.cpp:1226,UpdateDriver::generateGraphcisCardInfo) enter
DEBUGINFO : (21:13:49:757 |00000)    COMMON       10744; (updateDriver.cpp:1540,UpdateDriver::getDeviceInfo) strVendorID:10DE strDeviceID:1140 curVendorID:4318 curDeviceID:4416
DEBUGINFO : (21:13:49:757 |00000)    COMMON       10744; (updateDriver.cpp:1540,UpdateDriver::getDeviceInfo) strVendorID:8086 strDeviceID:0156 curVendorID:32902 curDeviceID:342
DEBUGINFO : (21:13:49:758 |00001)    COMMON       10744; (VEDetectorSettings.cpp:242,VEDetectorSettings::GetCheckQt6RenderEnvSwitch) check qt render env switch : 1
DEBUGINFO : (21:13:50:612 |00854)    COMMON       10744; (detector.cpp:698,Qt6RenderEnvDetector::handle_render_result) disble_qt_hw_switch:0
DEBUGINFO : (21:13:50:630 |00018)    COMMON        9916; (detector.cpp:1448,DetectorManager::onItemCheckFinished) type:4 success:1
DEBUGINFO : (21:13:50:630 |00000)    COMMON        9916; (detector.cpp:1510,DetectorManager::CheckNext) cur_detector type:6
DEBUGINFO : (21:13:50:630 |00000)    COMMON       14500; (detector.cpp:299,DetectorBase::checkInternal) type:6
DEBUGINFO : (21:13:51:632 |01003)    COMMON       14500; (VEDetectorSettings.cpp:248,VEDetectorSettings::GetCheckGpuBugListSwitch) check gpu bug list switch : 1
DEBUGINFO : (21:13:51:632 |00000)    COMMON       14500; (updateDriver.cpp:391,UpdateDriver::getAllGraphicsDeviceInfo) getAllGraphicsDeviceInfo enter
DEBUGINFO : (21:13:51:632 |00000)    COMMON       14500; (updateDriver.cpp:1226,UpdateDriver::generateGraphcisCardInfo) enter
DEBUGINFO : (21:13:51:632 |00000)    COMMON       14500; (updateDriver.cpp:1518,UpdateDriver::getDeviceInfo) vendorID:4318 deviceID:4416
DEBUGINFO : (21:13:51:632 |00000)    COMMON       14500; (updateDriver.cpp:1226,UpdateDriver::generateGraphcisCardInfo) enter
DEBUGINFO : (21:13:51:632 |00000)    COMMON       14500; (updateDriver.cpp:1540,UpdateDriver::getDeviceInfo) strVendorID:10DE strDeviceID:1140 curVendorID:4318 curDeviceID:4416
DEBUGINFO : (21:13:51:632 |00000)    COMMON       14500; (updateDriver.cpp:1518,UpdateDriver::getDeviceInfo) vendorID:32902 deviceID:342
DEBUGINFO : (21:13:51:632 |00000)    COMMON       14500; (updateDriver.cpp:1226,UpdateDriver::generateGraphcisCardInfo) enter
DEBUGINFO : (21:13:51:632 |00000)    COMMON       14500; (updateDriver.cpp:1540,UpdateDriver::getDeviceInfo) strVendorID:10DE strDeviceID:1140 curVendorID:4318 curDeviceID:4416
DEBUGINFO : (21:13:51:632 |00000)    COMMON       14500; (updateDriver.cpp:1540,UpdateDriver::getDeviceInfo) strVendorID:8086 strDeviceID:0156 curVendorID:32902 curDeviceID:342
DEBUGINFO : (21:13:51:633 |00001)    COMMON       14500; (VEDetectorSettings.cpp:248,VEDetectorSettings::GetCheckGpuBugListSwitch) check gpu bug list switch : 1
DEBUGINFO : (21:13:51:633 |00000)    COMMON       14500; (gpuBugListCheck.cpp:272,GpuBugListCheck::init) init enter
DEBUGINFO : (21:13:51:634 |00001)    COMMON       14500; (detector.cpp:1011,GpuBugListDetector::doCheck) GpuBugListDetector doCheck enter
DEBUGINFO : (21:13:51:634 |00000)    COMMON       14500; (gpuBugListMgr.cpp:32,GpuBugListMgr::IsConfigFileDownloadFinish_) config_download_state_:2
DEBUGINFO : (21:13:51:634 |00000)    COMMON       14500; (gpuBugListCheck.cpp:133,GpuBugListCheck::setConfigFilePath) doCheck enter file_path:C:/Users/Lenovo/AppData/Local/CapCut/User Data/Download/gpu_driver_bug_list.json
DEBUGINFO : (21:13:51:634 |00000)    COMMON       14500; (gpuBugListCheck.cpp:143,GpuBugListCheck::doCheck) doCheck enter
DEBUGINFO : (21:13:51:634 |00000)    COMMON       14500; (gpuBugListCheck.cpp:101,`anonymous-namespace'::getRootObjectFromFile) getRootObjectFromFile file path:C:/Users/Lenovo/AppData/Local/CapCut/User Data/Download/gpu_driver_bug_list.json
DEBUGINFO : (21:13:51:635 |00001)    COMMON       14500; (gpuBugListCheck.cpp:286,GpuBugListCheck::getFeature) hitFeature enter
DEBUGINFO : (21:13:51:635 |00000)    COMMON       14500; (gpuBugListCheck.cpp:286,GpuBugListCheck::getFeature) hitFeature enter
DEBUGINFO : (21:13:51:635 |00000)    COMMON       14500; (gpuBugListCheck.cpp:286,GpuBugListCheck::getFeature) hitFeature enter
DEBUGINFO : (21:13:51:635 |00000)    COMMON       14500; (gpuBugListCheck.cpp:286,GpuBugListCheck::getFeature) hitFeature enter
DEBUGINFO : (21:13:51:635 |00000)    COMMON       14500; (gpuBugListCheck.cpp:286,GpuBugListCheck::getFeature) hitFeature enter
DEBUGINFO : (21:13:51:635 |00000)    COMMON       14500; (gpuBugListCheck.cpp:286,GpuBugListCheck::getFeature) hitFeature enter
DEBUGINFO : (21:13:51:635 |00000)    COMMON       14500; (gpuBugListCheck.cpp:286,GpuBugListCheck::getFeature) hitFeature enter
DEBUGINFO : (21:13:51:635 |00000)    COMMON       14500; (gpuBugListCheck.cpp:286,GpuBugListCheck::getFeature) hitFeature enter
DEBUGINFO : (21:13:51:635 |00000)    COMMON       14500; (gpuBugListCheck.cpp:286,GpuBugListCheck::getFeature) hitFeature enter
DEBUGINFO : (21:13:51:635 |00000)    COMMON       14500; (gpuBugListCheck.cpp:286,GpuBugListCheck::getFeature) hitFeature enter
DEBUGINFO : (21:13:51:635 |00000)    COMMON       14500; (gpuBugListCheck.cpp:286,GpuBugListCheck::getFeature) hitFeature enter
DEBUGINFO : (21:13:51:635 |00000)    COMMON       14500; (gpuBugListCheck.cpp:286,GpuBugListCheck::getFeature) hitFeature enter
DEBUGINFO : (21:13:51:635 |00000)    COMMON       14500; (gpuBugListCheck.cpp:286,GpuBugListCheck::getFeature) hitFeature enter
DEBUGINFO : (21:13:51:635 |00000)    COMMON       14500; (gpuBugListCheck.cpp:286,GpuBugListCheck::getFeature) hitFeature enter
DEBUGINFO : (21:13:51:635 |00000)    COMMON       14500; (gpuBugListCheck.cpp:286,GpuBugListCheck::getFeature) hitFeature enter
DEBUGINFO : (21:13:51:635 |00000)    COMMON       14500; (gpuBugListCheck.cpp:286,GpuBugListCheck::getFeature) hitFeature enter
DEBUGINFO : (21:13:51:635 |00000)    COMMON       14500; (gpuBugListCheck.cpp:286,GpuBugListCheck::getFeature) hitFeature enter
DEBUGINFO : (21:13:51:635 |00000)    COMMON       14500; (updateDriver.cpp:391,UpdateDriver::getAllGraphicsDeviceInfo) getAllGraphicsDeviceInfo enter
DEBUGINFO : (21:13:51:635 |00000)    COMMON       14500; (updateDriver.cpp:1226,UpdateDriver::generateGraphcisCardInfo) enter
DEBUGINFO : (21:13:51:635 |00000)    COMMON       14500; (gpuBugListCheck.cpp:304,GpuBugListCheck::hitFeature) hitFeature enter
DEBUGINFO : (21:13:51:635 |00000)    COMMON       14500; (gpuBugListCheck.cpp:315,GpuBugListCheck::hitFeature) hitFeature item_id:1
ERROR     : (21:13:51:635 |00000)    COMMON       14500; (gpuBugListCheck.cpp:320,GpuBugListCheck::hitFeature) KITEM_ENABLE is 0
DEBUGINFO : (21:13:51:635 |00000)    COMMON       14500; (gpuBugListCheck.cpp:304,GpuBugListCheck::hitFeature) hitFeature enter
DEBUGINFO : (21:13:51:635 |00000)    COMMON       14500; (gpuBugListCheck.cpp:315,GpuBugListCheck::hitFeature) hitFeature item_id:4
ERROR     : (21:13:51:635 |00000)    COMMON       14500; (gpuBugListCheck.cpp:320,GpuBugListCheck::hitFeature) KITEM_ENABLE is 0
DEBUGINFO : (21:13:51:637 |00002)    COMMON       14500; (gpuBugListCheck.cpp:210,GpuBugListCheck::doCheck) feature:disable_d3d11_video_render feature_switch:close is_hit:0
DEBUGINFO : (21:13:51:637 |00000)    COMMON       14500; (gpuBugListCheck.cpp:634,GpuBugListCheck::addFeatureResult) 10DE 1140 232341616 
DEBUGINFO : (21:13:51:637 |00000)    COMMON       14500; (gpuBugListCheck.cpp:304,GpuBugListCheck::hitFeature) hitFeature enter
DEBUGINFO : (21:13:51:637 |00000)    COMMON       14500; (gpuBugListCheck.cpp:315,GpuBugListCheck::hitFeature) hitFeature item_id:2
ERROR     : (21:13:51:637 |00000)    COMMON       14500; (gpuBugListCheck.cpp:350,GpuBugListCheck::hitFeature) hitVendor is false
DEBUGINFO : (21:13:51:637 |00000)    COMMON       14500; (gpuBugListCheck.cpp:304,GpuBugListCheck::hitFeature) hitFeature enter
DEBUGINFO : (21:13:51:637 |00000)    COMMON       14500; (gpuBugListCheck.cpp:315,GpuBugListCheck::hitFeature) hitFeature item_id:5
ERROR     : (21:13:51:637 |00000)    COMMON       14500; (gpuBugListCheck.cpp:357,GpuBugListCheck::hitFeature) hitDevice is false
DEBUGINFO : (21:13:51:637 |00000)    COMMON       14500; (gpuBugListCheck.cpp:210,GpuBugListCheck::doCheck) feature:disable_d3d11_video_decoder feature_switch:open is_hit:0
DEBUGINFO : (21:13:51:637 |00000)    COMMON       14500; (gpuBugListCheck.cpp:634,GpuBugListCheck::addFeatureResult) 10DE 1140 232342576 
DEBUGINFO : (21:13:51:637 |00000)    COMMON       14500; (gpuBugListCache.cpp:47,GpuBugListCache::AddFeature) is_simulate:1 10de_1140 disable_d3d11_video_decoder 0 
DEBUGINFO : (21:13:51:637 |00000)    COMMON       14500; (gpuBugListCheck.cpp:304,GpuBugListCheck::hitFeature) hitFeature enter
DEBUGINFO : (21:13:51:637 |00000)    COMMON       14500; (gpuBugListCheck.cpp:315,GpuBugListCheck::hitFeature) hitFeature item_id:3
ERROR     : (21:13:51:637 |00000)    COMMON       14500; (gpuBugListCheck.cpp:350,GpuBugListCheck::hitFeature) hitVendor is false
DEBUGINFO : (21:13:51:637 |00000)    COMMON       14500; (gpuBugListCheck.cpp:304,GpuBugListCheck::hitFeature) hitFeature enter
DEBUGINFO : (21:13:51:637 |00000)    COMMON       14500; (gpuBugListCheck.cpp:315,GpuBugListCheck::hitFeature) hitFeature item_id:6
ERROR     : (21:13:51:637 |00000)    COMMON       14500; (gpuBugListCheck.cpp:320,GpuBugListCheck::hitFeature) KITEM_ENABLE is 0
DEBUGINFO : (21:13:51:637 |00000)    COMMON       14500; (gpuBugListCheck.cpp:210,GpuBugListCheck::doCheck) feature:disable_hw_video_render feature_switch:open is_hit:0
DEBUGINFO : (21:13:51:637 |00000)    COMMON       14500; (gpuBugListCheck.cpp:634,GpuBugListCheck::addFeatureResult) 10DE 1140 232343824 
DEBUGINFO : (21:13:51:637 |00000)    COMMON       14500; (gpuBugListCache.cpp:47,GpuBugListCache::AddFeature) is_simulate:1 10de_1140 disable_hw_video_render 0 
DEBUGINFO : (21:13:51:637 |00000)    COMMON       14500; (gpuBugListCheck.cpp:304,GpuBugListCheck::hitFeature) hitFeature enter
DEBUGINFO : (21:13:51:637 |00000)    COMMON       14500; (gpuBugListCheck.cpp:315,GpuBugListCheck::hitFeature) hitFeature item_id:7
ERROR     : (21:13:51:637 |00000)    COMMON       14500; (gpuBugListCheck.cpp:350,GpuBugListCheck::hitFeature) hitVendor is false
DEBUGINFO : (21:13:51:637 |00000)    COMMON       14500; (gpuBugListCheck.cpp:304,GpuBugListCheck::hitFeature) hitFeature enter
DEBUGINFO : (21:13:51:637 |00000)    COMMON       14500; (gpuBugListCheck.cpp:315,GpuBugListCheck::hitFeature) hitFeature item_id:8
ERROR     : (21:13:51:637 |00000)    COMMON       14500; (gpuBugListCheck.cpp:357,GpuBugListCheck::hitFeature) hitDevice is false
DEBUGINFO : (21:13:51:637 |00000)    COMMON       14500; (gpuBugListCheck.cpp:210,GpuBugListCheck::doCheck) feature:disable_hw_qt_render feature_switch:open is_hit:0
DEBUGINFO : (21:13:51:637 |00000)    COMMON       14500; (gpuBugListCheck.cpp:634,GpuBugListCheck::addFeatureResult) 10DE 1140 232341616 
DEBUGINFO : (21:13:51:637 |00000)    COMMON       14500; (gpuBugListCache.cpp:47,GpuBugListCache::AddFeature) is_simulate:1 10de_1140 disable_hw_qt_render 0 
DEBUGINFO : (21:13:51:637 |00000)    COMMON       14500; (gpuBugListCheck.cpp:304,GpuBugListCheck::hitFeature) hitFeature enter
DEBUGINFO : (21:13:51:637 |00000)    COMMON       14500; (gpuBugListCheck.cpp:315,GpuBugListCheck::hitFeature) hitFeature item_id:9
ERROR     : (21:13:51:637 |00000)    COMMON       14500; (gpuBugListCheck.cpp:350,GpuBugListCheck::hitFeature) hitVendor is false
DEBUGINFO : (21:13:51:637 |00000)    COMMON       14500; (gpuBugListCheck.cpp:210,GpuBugListCheck::doCheck) feature:disable_hw_video_decode feature_switch:open is_hit:0
DEBUGINFO : (21:13:51:637 |00000)    COMMON       14500; (gpuBugListCheck.cpp:634,GpuBugListCheck::addFeatureResult) 10DE 1140 232343824 
DEBUGINFO : (21:13:51:637 |00000)    COMMON       14500; (gpuBugListCache.cpp:47,GpuBugListCache::AddFeature) is_simulate:1 10de_1140 disable_hw_video_decode 0 
DEBUGINFO : (21:13:51:637 |00000)    COMMON       14500; (gpuBugListCheck.cpp:304,GpuBugListCheck::hitFeature) hitFeature enter
DEBUGINFO : (21:13:51:637 |00000)    COMMON       14500; (gpuBugListCheck.cpp:315,GpuBugListCheck::hitFeature) hitFeature item_id:10
ERROR     : (21:13:51:637 |00000)    COMMON       14500; (gpuBugListCheck.cpp:350,GpuBugListCheck::hitFeature) hitVendor is false
DEBUGINFO : (21:13:51:637 |00000)    COMMON       14500; (gpuBugListCheck.cpp:304,GpuBugListCheck::hitFeature) hitFeature enter
DEBUGINFO : (21:13:51:637 |00000)    COMMON       14500; (gpuBugListCheck.cpp:315,GpuBugListCheck::hitFeature) hitFeature item_id:11
ERROR     : (21:13:51:637 |00000)    COMMON       14500; (gpuBugListCheck.cpp:350,GpuBugListCheck::hitFeature) hitVendor is false
DEBUGINFO : (21:13:51:637 |00000)    COMMON       14500; (gpuBugListCheck.cpp:304,GpuBugListCheck::hitFeature) hitFeature enter
DEBUGINFO : (21:13:51:637 |00000)    COMMON       14500; (gpuBugListCheck.cpp:315,GpuBugListCheck::hitFeature) hitFeature item_id:12
ERROR     : (21:13:51:637 |00000)    COMMON       14500; (gpuBugListCheck.cpp:357,GpuBugListCheck::hitFeature) hitDevice is false
DEBUGINFO : (21:13:51:637 |00000)    COMMON       14500; (gpuBugListCheck.cpp:304,GpuBugListCheck::hitFeature) hitFeature enter
DEBUGINFO : (21:13:51:637 |00000)    COMMON       14500; (gpuBugListCheck.cpp:315,GpuBugListCheck::hitFeature) hitFeature item_id:13
ERROR     : (21:13:51:637 |00000)    COMMON       14500; (gpuBugListCheck.cpp:350,GpuBugListCheck::hitFeature) hitVendor is false
DEBUGINFO : (21:13:51:637 |00000)    COMMON       14500; (gpuBugListCheck.cpp:304,GpuBugListCheck::hitFeature) hitFeature enter
DEBUGINFO : (21:13:51:637 |00000)    COMMON       14500; (gpuBugListCheck.cpp:315,GpuBugListCheck::hitFeature) hitFeature item_id:16
ERROR     : (21:13:51:637 |00000)    COMMON       14500; (gpuBugListCheck.cpp:357,GpuBugListCheck::hitFeature) hitDevice is false
DEBUGINFO : (21:13:51:637 |00000)    COMMON       14500; (gpuBugListCheck.cpp:210,GpuBugListCheck::doCheck) feature:disable_accelerated_hevc_decode feature_switch:open is_hit:0
DEBUGINFO : (21:13:51:637 |00000)    COMMON       14500; (gpuBugListCheck.cpp:634,GpuBugListCheck::addFeatureResult) 10DE 1140 232342624 
DEBUGINFO : (21:13:51:637 |00000)    COMMON       14500; (gpuBugListCache.cpp:47,GpuBugListCache::AddFeature) is_simulate:1 10de_1140 disable_accelerated_hevc_decode 0 
DEBUGINFO : (21:13:51:637 |00000)    COMMON       14500; (gpuBugListCheck.cpp:199,GpuBugListCheck::doCheck) app version limit
DEBUGINFO : (21:13:51:637 |00000)    COMMON       14500; (gpuBugListCheck.cpp:210,GpuBugListCheck::doCheck) feature:disable_accelerated_hevc_encode feature_switch:close is_hit:0
DEBUGINFO : (21:13:51:637 |00000)    COMMON       14500; (gpuBugListCheck.cpp:634,GpuBugListCheck::addFeatureResult) 10DE 1140 232343824 
DEBUGINFO : (21:13:51:637 |00000)    COMMON       14500; (gpuBugListCache.cpp:47,GpuBugListCache::AddFeature) is_simulate:1 10de_1140 disable_accelerated_hevc_encode 0 
DEBUGINFO : (21:13:51:637 |00000)    COMMON       14500; (gpuBugListCheck.cpp:199,GpuBugListCheck::doCheck) app version limit
DEBUGINFO : (21:13:51:637 |00000)    COMMON       14500; (gpuBugListCheck.cpp:210,GpuBugListCheck::doCheck) feature:disable_accelerated_h264_encode feature_switch:close is_hit:0
DEBUGINFO : (21:13:51:637 |00000)    COMMON       14500; (gpuBugListCheck.cpp:634,GpuBugListCheck::addFeatureResult) 10DE 1140 232341952 
DEBUGINFO : (21:13:51:637 |00000)    COMMON       14500; (gpuBugListCache.cpp:47,GpuBugListCache::AddFeature) is_simulate:1 10de_1140 disable_accelerated_h264_encode 0 
DEBUGINFO : (21:13:51:637 |00000)    COMMON       14500; (gpuBugListCheck.cpp:199,GpuBugListCheck::doCheck) app version limit
DEBUGINFO : (21:13:51:637 |00000)    COMMON       14500; (gpuBugListCheck.cpp:210,GpuBugListCheck::doCheck) feature:disable_d3d11_compute_shader feature_switch:close is_hit:0
DEBUGINFO : (21:13:51:637 |00000)    COMMON       14500; (gpuBugListCheck.cpp:634,GpuBugListCheck::addFeatureResult) 10DE 1140 232341616 
DEBUGINFO : (21:13:51:637 |00000)    COMMON       14500; (gpuBugListCache.cpp:47,GpuBugListCache::AddFeature) is_simulate:1 10de_1140 disable_d3d11_compute_shader 0 
DEBUGINFO : (21:13:51:637 |00000)    COMMON       14500; (gpuBugListCheck.cpp:304,GpuBugListCheck::hitFeature) hitFeature enter
DEBUGINFO : (21:13:51:637 |00000)    COMMON       14500; (gpuBugListCheck.cpp:315,GpuBugListCheck::hitFeature) hitFeature item_id:1
ERROR     : (21:13:51:637 |00000)    COMMON       14500; (gpuBugListCheck.cpp:320,GpuBugListCheck::hitFeature) KITEM_ENABLE is 0
DEBUGINFO : (21:13:51:637 |00000)    COMMON       14500; (gpuBugListCheck.cpp:304,GpuBugListCheck::hitFeature) hitFeature enter
DEBUGINFO : (21:13:51:637 |00000)    COMMON       14500; (gpuBugListCheck.cpp:315,GpuBugListCheck::hitFeature) hitFeature item_id:4
ERROR     : (21:13:51:637 |00000)    COMMON       14500; (gpuBugListCheck.cpp:320,GpuBugListCheck::hitFeature) KITEM_ENABLE is 0
DEBUGINFO : (21:13:51:637 |00000)    COMMON       14500; (gpuBugListCheck.cpp:210,GpuBugListCheck::doCheck) feature:disable_d3d11_video_render feature_switch:close is_hit:0
DEBUGINFO : (21:13:51:638 |00001)    COMMON       14500; (gpuBugListCheck.cpp:634,GpuBugListCheck::addFeatureResult) 8086 0156 232341616 
DEBUGINFO : (21:13:51:638 |00000)    COMMON       14500; (gpuBugListCheck.cpp:304,GpuBugListCheck::hitFeature) hitFeature enter
DEBUGINFO : (21:13:51:638 |00000)    COMMON       14500; (gpuBugListCheck.cpp:315,GpuBugListCheck::hitFeature) hitFeature item_id:2
ERROR     : (21:13:51:638 |00000)    COMMON       14500; (gpuBugListCheck.cpp:357,GpuBugListCheck::hitFeature) hitDevice is false
DEBUGINFO : (21:13:51:638 |00000)    COMMON       14500; (gpuBugListCheck.cpp:304,GpuBugListCheck::hitFeature) hitFeature enter
DEBUGINFO : (21:13:51:638 |00000)    COMMON       14500; (gpuBugListCheck.cpp:315,GpuBugListCheck::hitFeature) hitFeature item_id:5
ERROR     : (21:13:51:638 |00000)    COMMON       14500; (gpuBugListCheck.cpp:350,GpuBugListCheck::hitFeature) hitVendor is false
DEBUGINFO : (21:13:51:638 |00000)    COMMON       14500; (gpuBugListCheck.cpp:210,GpuBugListCheck::doCheck) feature:disable_d3d11_video_decoder feature_switch:open is_hit:0
DEBUGINFO : (21:13:51:638 |00000)    COMMON       14500; (gpuBugListCheck.cpp:634,GpuBugListCheck::addFeatureResult) 8086 0156 232341616 
DEBUGINFO : (21:13:51:638 |00000)    COMMON       14500; (gpuBugListCache.cpp:47,GpuBugListCache::AddFeature) is_simulate:1 8086_0156 disable_d3d11_video_decoder 0 
DEBUGINFO : (21:13:51:638 |00000)    COMMON       14500; (gpuBugListCheck.cpp:304,GpuBugListCheck::hitFeature) hitFeature enter
DEBUGINFO : (21:13:51:638 |00000)    COMMON       14500; (gpuBugListCheck.cpp:315,GpuBugListCheck::hitFeature) hitFeature item_id:3
ERROR     : (21:13:51:638 |00000)    COMMON       14500; (gpuBugListCheck.cpp:357,GpuBugListCheck::hitFeature) hitDevice is false
