Local Date: 2024/03/15 Local Time: 19:58:53
Build info: May  5 2023 16:05:02 r

DEBUGINFO : (19:58:53:214 |99999)    COMMON        2180; (ve_i18n_qt.cpp:97,QtI18n::init) [I18n] i18n locate_dir: C:/Users/Lenovo/AppData/Local/CapCut/Apps/2.2.0.491/Resources/po
DEBUGINFO : (19:59:02:413 |00000)    COMMON        8204; (updateDriver.cpp:1540,UpdateDriver::getDeviceInfo) strVendorID:10DE strDeviceID:1140 curVendorID:4318 curDeviceID:4416
DEBUGINFO : (19:59:02:413 |00000)    COMMON        8204; (updateDriver.cpp:2057,UpdateDriver::GetWhiteListDriverConfig) os:10.0.19045 notebook:1 driverType:unknown drivername:NVIDIA GeForce GT 720M strDriverVersion:21.21.13.7654 vendorName:nvidia vendorID:10DE deviceID:1140
DEBUGINFO : (19:59:02:421 |00008)    COMMON        8204; (updateDriver.cpp:1096,UpdateDriver::needUpdateGraphicsCardDriver) index:1 isPrimary:0 curDriverIndex:1 vecDrivers:1 vendorID:10DE deviceID:1140 vendorID:10DE deviceID:1140
DEBUGINFO : (19:59:02:421 |00000)    COMMON        8204; (updateDriver.cpp:1105,UpdateDriver::needUpdateGraphicsCardDriver) limitDate 2018:1:1 curDate 2016:12:29
DEBUGINFO : (19:59:02:421 |00000)    COMMON        8204; (updateDriver.cpp:1115,UpdateDriver::needUpdateGraphicsCardDriver) needQueryConfigList:1
ERROR     : (19:59:02:422 |00001)    COMMON        8204; (nvapi_wrapper.cpp:309,nvapi::NvapiWrapper::NvapiWrapper) load fail dll: nvapi64.dll
DEBUGINFO : (19:59:02:422 |00000)    COMMON        8204; (updateDriver.cpp:1518,UpdateDriver::getDeviceInfo) vendorID:4318 deviceID:4416
DEBUGINFO : (19:59:02:422 |00000)    COMMON        8204; (updateDriver.cpp:1226,UpdateDriver::generateGraphcisCardInfo) enter
DEBUGINFO : (19:59:02:422 |00000)    COMMON        8204; (updateDriver.cpp:1540,UpdateDriver::getDeviceInfo) strVendorID:10DE strDeviceID:1140 curVendorID:4318 curDeviceID:4416
DEBUGINFO : (19:59:02:422 |00000)    COMMON        8204; (updateDriver.cpp:1907,UpdateDriver::GetGeneralListDriverConfig) os:10.0.19045 notebook:1 driverType:unknown drivername:NVIDIA GeForce GT 720M vendorName:nvidia vendorID:10DE deviceID:1140
DEBUGINFO : (19:59:02:430 |00008)    COMMON        8204; (updateDriver.cpp:649,UpdateDriver::getUpdateDriverType) update_driver_type:jump_vendor_download_page
DEBUGINFO : (19:59:02:432 |00002)    COMMON        2180; (detector.cpp:1448,DetectorManager::onItemCheckFinished) type:2 success:0
DEBUGINFO : (19:59:02:432 |00000)    COMMON        2180; (VEDetectorSettings.cpp:224,VEDetectorSettings::GetCheckUpdateDriverSwitch) check update driver switch : 1
DEBUGINFO : (19:59:02:432 |00000)    COMMON        2180; (detector.cpp:1510,DetectorManager::CheckNext) cur_detector type:3
DEBUGINFO : (19:59:02:489 |00057)    COMMON        4196; (detector.cpp:299,DetectorBase::checkInternal) type:3
DEBUGINFO : (19:59:03:630 |01141)    COMMON        4196; (VEDetectorSettings.cpp:230,VEDetectorSettings::GetCheckVeDeviceSwitch) check ve hw device switch : 1
DEBUGINFO : (19:59:03:630 |00000)    COMMON        4196; (updateDriver.cpp:391,UpdateDriver::getAllGraphicsDeviceInfo) getAllGraphicsDeviceInfo enter
DEBUGINFO : (19:59:03:630 |00000)    COMMON        4196; (updateDriver.cpp:1226,UpdateDriver::generateGraphcisCardInfo) enter
DEBUGINFO : (19:59:03:630 |00000)    COMMON        4196; (updateDriver.cpp:1518,UpdateDriver::getDeviceInfo) vendorID:4318 deviceID:4416
DEBUGINFO : (19:59:03:630 |00000)    COMMON        4196; (updateDriver.cpp:1226,UpdateDriver::generateGraphcisCardInfo) enter
DEBUGINFO : (19:59:03:630 |00000)    COMMON        4196; (updateDriver.cpp:1540,UpdateDriver::getDeviceInfo) strVendorID:10DE strDeviceID:1140 curVendorID:4318 curDeviceID:4416
DEBUGINFO : (19:59:03:630 |00000)    COMMON        4196; (updateDriver.cpp:1518,UpdateDriver::getDeviceInfo) vendorID:32902 deviceID:342
DEBUGINFO : (19:59:03:630 |00000)    COMMON        4196; (updateDriver.cpp:1226,UpdateDriver::generateGraphcisCardInfo) enter
DEBUGINFO : (19:59:03:630 |00000)    COMMON        4196; (updateDriver.cpp:1540,UpdateDriver::getDeviceInfo) strVendorID:10DE strDeviceID:1140 curVendorID:4318 curDeviceID:4416
DEBUGINFO : (19:59:03:630 |00000)    COMMON        4196; (updateDriver.cpp:1540,UpdateDriver::getDeviceInfo) strVendorID:8086 strDeviceID:0156 curVendorID:32902 curDeviceID:342
DEBUGINFO : (19:59:03:631 |00001)    COMMON        4196; (VEDetectorSettings.cpp:230,VEDetectorSettings::GetCheckVeDeviceSwitch) check ve hw device switch : 1
DEBUGINFO : (19:59:03:631 |00000)    COMMON        4196; (detector.cpp:858,GraphicsDriverDetector::doCheck) dll path:C:/Users/Lenovo/AppData/Local/CapCut/Apps/2.2.0.491/ttvideoeditor.dll
DEBUGINFO : (19:59:09:355 |05724)    COMMON        2180; (detector.cpp:1448,DetectorManager::onItemCheckFinished) type:3 success:1
DEBUGINFO : (19:59:09:355 |00000)    COMMON        2180; (detector.cpp:1510,DetectorManager::CheckNext) cur_detector type:5
DEBUGINFO : (19:59:09:355 |00000)    COMMON        8204; (detector.cpp:299,DetectorBase::checkInternal) type:5
DEBUGINFO : (19:59:10:358 |01003)    COMMON        8204; (VEDetectorSettings.cpp:236,VEDetectorSettings::GetCheckVeDeviceExSwitch) check ve hw ex device switch : 0
DEBUGINFO : (19:59:10:359 |00001)    COMMON        2180; (detector.cpp:1448,DetectorManager::onItemCheckFinished) type:5 success:1
DEBUGINFO : (19:59:10:359 |00000)    COMMON        2180; (detector.cpp:1510,DetectorManager::CheckNext) cur_detector type:4
DEBUGINFO : (19:59:10:359 |00000)    COMMON        4196; (detector.cpp:299,DetectorBase::checkInternal) type:4
DEBUGINFO : (19:59:11:367 |01008)    COMMON        4196; (VEDetectorSettings.cpp:242,VEDetectorSettings::GetCheckQt6RenderEnvSwitch) check qt render env switch : 1
DEBUGINFO : (19:59:11:367 |00000)    COMMON        4196; (updateDriver.cpp:391,UpdateDriver::getAllGraphicsDeviceInfo) getAllGraphicsDeviceInfo enter
DEBUGINFO : (19:59:11:367 |00000)    COMMON        4196; (updateDriver.cpp:1226,UpdateDriver::generateGraphcisCardInfo) enter
DEBUGINFO : (19:59:11:367 |00000)    COMMON        4196; (updateDriver.cpp:1518,UpdateDriver::getDeviceInfo) vendorID:4318 deviceID:4416
DEBUGINFO : (19:59:11:367 |00000)    COMMON        4196; (updateDriver.cpp:1226,UpdateDriver::generateGraphcisCardInfo) enter
DEBUGINFO : (19:59:11:367 |00000)    COMMON        4196; (updateDriver.cpp:1540,UpdateDriver::getDeviceInfo) strVendorID:10DE strDeviceID:1140 curVendorID:4318 curDeviceID:4416
DEBUGINFO : (19:59:11:367 |00000)    COMMON        4196; (updateDriver.cpp:1518,UpdateDriver::getDeviceInfo) vendorID:32902 deviceID:342
DEBUGINFO : (19:59:11:367 |00000)    COMMON        4196; (updateDriver.cpp:1226,UpdateDriver::generateGraphcisCardInfo) enter
DEBUGINFO : (19:59:11:367 |00000)    COMMON        4196; (updateDriver.cpp:1540,UpdateDriver::getDeviceInfo) strVendorID:10DE strDeviceID:1140 curVendorID:4318 curDeviceID:4416
DEBUGINFO : (19:59:11:367 |00000)    COMMON        4196; (updateDriver.cpp:1540,UpdateDriver::getDeviceInfo) strVendorID:8086 strDeviceID:0156 curVendorID:32902 curDeviceID:342
DEBUGINFO : (19:59:11:368 |00001)    COMMON        4196; (VEDetectorSettings.cpp:242,VEDetectorSettings::GetCheckQt6RenderEnvSwitch) check qt render env switch : 1
DEBUGINFO : (19:59:11:522 |00154)    COMMON        4196; (detector.cpp:698,Qt6RenderEnvDetector::handle_render_result) disble_qt_hw_switch:0
DEBUGINFO : (19:59:11:523 |00001)    COMMON        2180; (detector.cpp:1448,DetectorManager::onItemCheckFinished) type:4 success:1
DEBUGINFO : (19:59:11:523 |00000)    COMMON        2180; (detector.cpp:1510,DetectorManager::CheckNext) cur_detector type:6
DEBUGINFO : (19:59:11:523 |00000)    COMMON        8204; (detector.cpp:299,DetectorBase::checkInternal) type:6
DEBUGINFO : (19:59:12:533 |01010)    COMMON        8204; (VEDetectorSettings.cpp:248,VEDetectorSettings::GetCheckGpuBugListSwitch) check gpu bug list switch : 1
DEBUGINFO : (19:59:12:533 |00000)    COMMON        8204; (updateDriver.cpp:391,UpdateDriver::getAllGraphicsDeviceInfo) getAllGraphicsDeviceInfo enter
DEBUGINFO : (19:59:12:533 |00000)    COMMON        8204; (updateDriver.cpp:1226,UpdateDriver::generateGraphcisCardInfo) enter
DEBUGINFO : (19:59:12:533 |00000)    COMMON        8204; (updateDriver.cpp:1518,UpdateDriver::getDeviceInfo) vendorID:4318 deviceID:4416
DEBUGINFO : (19:59:12:533 |00000)    COMMON        8204; (updateDriver.cpp:1226,UpdateDriver::generateGraphcisCardInfo) enter
DEBUGINFO : (19:59:12:533 |00000)    COMMON        8204; (updateDriver.cpp:1540,UpdateDriver::getDeviceInfo) strVendorID:10DE strDeviceID:1140 curVendorID:4318 curDeviceID:4416
DEBUGINFO : (19:59:12:533 |00000)    COMMON        8204; (updateDriver.cpp:1518,UpdateDriver::getDeviceInfo) vendorID:32902 deviceID:342
DEBUGINFO : (19:59:12:533 |00000)    COMMON        8204; (updateDriver.cpp:1226,UpdateDriver::generateGraphcisCardInfo) enter
DEBUGINFO : (19:59:12:533 |00000)    COMMON        8204; (updateDriver.cpp:1540,UpdateDriver::getDeviceInfo) strVendorID:10DE strDeviceID:1140 curVendorID:4318 curDeviceID:4416
DEBUGINFO : (19:59:12:533 |00000)    COMMON        8204; (updateDriver.cpp:1540,UpdateDriver::getDeviceInfo) strVendorID:8086 strDeviceID:0156 curVendorID:32902 curDeviceID:342
DEBUGINFO : (19:59:12:536 |00003)    COMMON        8204; (VEDetectorSettings.cpp:248,VEDetectorSettings::GetCheckGpuBugListSwitch) check gpu bug list switch : 1
DEBUGINFO : (19:59:12:539 |00003)    COMMON        8204; (gpuBugListCheck.cpp:272,GpuBugListCheck::init) init enter
DEBUGINFO : (19:59:12:542 |00003)    COMMON        8204; (detector.cpp:1011,GpuBugListDetector::doCheck) GpuBugListDetector doCheck enter
DEBUGINFO : (19:59:12:542 |00000)    COMMON        8204; (gpuBugListMgr.cpp:32,GpuBugListMgr::IsConfigFileDownloadFinish_) config_download_state_:2
DEBUGINFO : (19:59:12:542 |00000)    COMMON        8204; (gpuBugListCheck.cpp:133,GpuBugListCheck::setConfigFilePath) doCheck enter file_path:C:/Users/Lenovo/AppData/Local/CapCut/User Data/Download/gpu_driver_bug_list.json
DEBUGINFO : (19:59:12:542 |00000)    COMMON        8204; (gpuBugListCheck.cpp:143,GpuBugListCheck::doCheck) doCheck enter
DEBUGINFO : (19:59:12:543 |00001)    COMMON        8204; (gpuBugListCheck.cpp:101,`anonymous-namespace'::getRootObjectFromFile) getRootObjectFromFile file path:C:/Users/Lenovo/AppData/Local/CapCut/User Data/Download/gpu_driver_bug_list.json
DEBUGINFO : (19:59:12:544 |00001)    COMMON        8204; (gpuBugListCheck.cpp:286,GpuBugListCheck::getFeature) hitFeature enter
DEBUGINFO : (19:59:12:544 |00000)    COMMON        8204; (gpuBugListCheck.cpp:286,GpuBugListCheck::getFeature) hitFeature enter
DEBUGINFO : (19:59:12:544 |00000)    COMMON        8204; (gpuBugListCheck.cpp:286,GpuBugListCheck::getFeature) hitFeature enter
DEBUGINFO : (19:59:12:544 |00000)    COMMON        8204; (gpuBugListCheck.cpp:286,GpuBugListCheck::getFeature) hitFeature enter
DEBUGINFO : (19:59:12:544 |00000)    COMMON        8204; (gpuBugListCheck.cpp:286,GpuBugListCheck::getFeature) hitFeature enter
DEBUGINFO : (19:59:12:544 |00000)    COMMON        8204; (gpuBugListCheck.cpp:286,GpuBugListCheck::getFeature) hitFeature enter
DEBUGINFO : (19:59:12:544 |00000)    COMMON        8204; (gpuBugListCheck.cpp:286,GpuBugListCheck::getFeature) hitFeature enter
DEBUGINFO : (19:59:12:544 |00000)    COMMON        8204; (gpuBugListCheck.cpp:286,GpuBugListCheck::getFeature) hitFeature enter
DEBUGINFO : (19:59:12:544 |00000)    COMMON        8204; (gpuBugListCheck.cpp:286,GpuBugListCheck::getFeature) hitFeature enter
DEBUGINFO : (19:59:12:544 |00000)    COMMON        8204; (gpuBugListCheck.cpp:286,GpuBugListCheck::getFeature) hitFeature enter
DEBUGINFO : (19:59:12:544 |00000)    COMMON        8204; (gpuBugListCheck.cpp:286,GpuBugListCheck::getFeature) hitFeature enter
DEBUGINFO : (19:59:12:544 |00000)    COMMON        8204; (gpuBugListCheck.cpp:286,GpuBugListCheck::getFeature) hitFeature enter
DEBUGINFO : (19:59:12:544 |00000)    COMMON        8204; (gpuBugListCheck.cpp:286,GpuBugListCheck::getFeature) hitFeature enter
DEBUGINFO : (19:59:12:544 |00000)    COMMON        8204; (gpuBugListCheck.cpp:286,GpuBugListCheck::getFeature) hitFeature enter
DEBUGINFO : (19:59:12:545 |00001)    COMMON        8204; (gpuBugListCheck.cpp:286,GpuBugListCheck::getFeature) hitFeature enter
DEBUGINFO : (19:59:12:545 |00000)    COMMON        8204; (gpuBugListCheck.cpp:286,GpuBugListCheck::getFeature) hitFeature enter
DEBUGINFO : (19:59:12:545 |00000)    COMMON        8204; (gpuBugListCheck.cpp:286,GpuBugListCheck::getFeature) hitFeature enter
DEBUGINFO : (19:59:12:545 |00000)    COMMON        8204; (updateDriver.cpp:391,UpdateDriver::getAllGraphicsDeviceInfo) getAllGraphicsDeviceInfo enter
DEBUGINFO : (19:59:12:545 |00000)    COMMON        8204; (updateDriver.cpp:1226,UpdateDriver::generateGraphcisCardInfo) enter
DEBUGINFO : (19:59:12:545 |00000)    COMMON        8204; (gpuBugListCheck.cpp:304,GpuBugListCheck::hitFeature) hitFeature enter
DEBUGINFO : (19:59:12:545 |00000)    COMMON        8204; (gpuBugListCheck.cpp:315,GpuBugListCheck::hitFeature) hitFeature item_id:1
ERROR     : (19:59:12:545 |00000)    COMMON        8204; (gpuBugListCheck.cpp:320,GpuBugListCheck::hitFeature) KITEM_ENABLE is 0
DEBUGINFO : (19:59:12:545 |00000)    COMMON        8204; (gpuBugListCheck.cpp:304,GpuBugListCheck::hitFeature) hitFeature enter
DEBUGINFO : (19:59:12:545 |00000)    COMMON        8204; (gpuBugListCheck.cpp:315,GpuBugListCheck::hitFeature) hitFeature item_id:4
ERROR     : (19:59:12:545 |00000)    COMMON        8204; (gpuBugListCheck.cpp:320,GpuBugListCheck::hitFeature) KITEM_ENABLE is 0
DEBUGINFO : (19:59:12:546 |00001)    COMMON        8204; (gpuBugListCheck.cpp:210,GpuBugListCheck::doCheck) feature:disable_d3d11_video_render feature_switch:close is_hit:0
DEBUGINFO : (19:59:12:546 |00000)    COMMON        8204; (gpuBugListCheck.cpp:634,GpuBugListCheck::addFeatureResult) 10DE 1140 -1506064192 
DEBUGINFO : (19:59:12:546 |00000)    COMMON        8204; (gpuBugListCheck.cpp:304,GpuBugListCheck::hitFeature) hitFeature enter
DEBUGINFO : (19:59:12:546 |00000)    COMMON        8204; (gpuBugListCheck.cpp:315,GpuBugListCheck::hitFeature) hitFeature item_id:2
ERROR     : (19:59:12:546 |00000)    COMMON        8204; (gpuBugListCheck.cpp:350,GpuBugListCheck::hitFeature) hitVendor is false
DEBUGINFO : (19:59:12:546 |00000)    COMMON        8204; (gpuBugListCheck.cpp:304,GpuBugListCheck::hitFeature) hitFeature enter
DEBUGINFO : (19:59:12:546 |00000)    COMMON        8204; (gpuBugListCheck.cpp:315,GpuBugListCheck::hitFeature) hitFeature item_id:5
ERROR     : (19:59:12:546 |00000)    COMMON        8204; (gpuBugListCheck.cpp:357,GpuBugListCheck::hitFeature) hitDevice is false
DEBUGINFO : (19:59:12:546 |00000)    COMMON        8204; (gpuBugListCheck.cpp:210,GpuBugListCheck::doCheck) feature:disable_d3d11_video_decoder feature_switch:open is_hit:0
DEBUGINFO : (19:59:12:546 |00000)    COMMON        8204; (gpuBugListCheck.cpp:634,GpuBugListCheck::addFeatureResult) 10DE 1140 -1506064192 
DEBUGINFO : (19:59:12:546 |00000)    COMMON        8204; (gpuBugListCache.cpp:47,GpuBugListCache::AddFeature) is_simulate:1 10de_1140 disable_d3d11_video_decoder 0 
DEBUGINFO : (19:59:12:546 |00000)    COMMON        8204; (gpuBugListCheck.cpp:304,GpuBugListCheck::hitFeature) hitFeature enter
DEBUGINFO : (19:59:12:546 |00000)    COMMON        8204; (gpuBugListCheck.cpp:315,GpuBugListCheck::hitFeature) hitFeature item_id:3
ERROR     : (19:59:12:546 |00000)    COMMON        8204; (gpuBugListCheck.cpp:350,GpuBugListCheck::hitFeature) hitVendor is false
DEBUGINFO : (19:59:12:546 |00000)    COMMON        8204; (gpuBugListCheck.cpp:304,GpuBugListCheck::hitFeature) hitFeature enter
DEBUGINFO : (19:59:12:546 |00000)    COMMON        8204; (gpuBugListCheck.cpp:315,GpuBugListCheck::hitFeature) hitFeature item_id:6
ERROR     : (19:59:12:546 |00000)    COMMON        8204; (gpuBugListCheck.cpp:320,GpuBugListCheck::hitFeature) KITEM_ENABLE is 0
DEBUGINFO : (19:59:12:546 |00000)    COMMON        8204; (gpuBugListCheck.cpp:210,GpuBugListCheck::doCheck) feature:disable_hw_video_render feature_switch:open is_hit:0
DEBUGINFO : (19:59:12:546 |00000)    COMMON        8204; (gpuBugListCheck.cpp:634,GpuBugListCheck::addFeatureResult) 10DE 1140 -1506065824 
DEBUGINFO : (19:59:12:546 |00000)    COMMON        8204; (gpuBugListCache.cpp:47,GpuBugListCache::AddFeature) is_simulate:1 10de_1140 disable_hw_video_render 0 
DEBUGINFO : (19:59:12:546 |00000)    COMMON        8204; (gpuBugListCheck.cpp:304,GpuBugListCheck::hitFeature) hitFeature enter
DEBUGINFO : (19:59:12:547 |00001)    COMMON        8204; (gpuBugListCheck.cpp:315,GpuBugListCheck::hitFeature) hitFeature item_id:7
ERROR     : (19:59:12:547 |00000)    COMMON        8204; (gpuBugListCheck.cpp:350,GpuBugListCheck::hitFeature) hitVendor is false
DEBUGINFO : (19:59:12:547 |00000)    COMMON        8204; (gpuBugListCheck.cpp:304,GpuBugListCheck::hitFeature) hitFeature enter
DEBUGINFO : (19:59:12:547 |00000)    COMMON        8204; (gpuBugListCheck.cpp:315,GpuBugListCheck::hitFeature) hitFeature item_id:8
ERROR     : (19:59:12:547 |00000)    COMMON        8204; (gpuBugListCheck.cpp:357,GpuBugListCheck::hitFeature) hitDevice is false
DEBUGINFO : (19:59:12:547 |00000)    COMMON        8204; (gpuBugListCheck.cpp:210,GpuBugListCheck::doCheck) feature:disable_hw_qt_render feature_switch:open is_hit:0
DEBUGINFO : (19:59:12:547 |00000)    COMMON        8204; (gpuBugListCheck.cpp:634,GpuBugListCheck::addFeatureResult) 10DE 1140 -1506064720 
DEBUGINFO : (19:59:12:547 |00000)    COMMON        8204; (gpuBugListCache.cpp:47,GpuBugListCache::AddFeature) is_simulate:1 10de_1140 disable_hw_qt_render 0 
DEBUGINFO : (19:59:12:549 |00002)    COMMON        8204; (gpuBugListCheck.cpp:304,GpuBugListCheck::hitFeature) hitFeature enter
DEBUGINFO : (19:59:12:549 |00000)    COMMON        8204; (gpuBugListCheck.cpp:315,GpuBugListCheck::hitFeature) hitFeature item_id:9
ERROR     : (19:59:12:549 |00000)    COMMON        8204; (gpuBugListCheck.cpp:350,GpuBugListCheck::hitFeature) hitVendor is false
DEBUGINFO : (19:59:12:549 |00000)    COMMON        8204; (gpuBugListCheck.cpp:210,GpuBugListCheck::doCheck) feature:disable_hw_video_decode feature_switch:open is_hit:0
DEBUGINFO : (19:59:12:549 |00000)    COMMON        8204; (gpuBugListCheck.cpp:634,GpuBugListCheck::addFeatureResult) 10DE 1140 -1506064720 
DEBUGINFO : (19:59:12:549 |00000)    COMMON        8204; (gpuBugListCache.cpp:47,GpuBugListCache::AddFeature) is_simulate:1 10de_1140 disable_hw_video_decode 0 
DEBUGINFO : (19:59:12:549 |00000)    COMMON        8204; (gpuBugListCheck.cpp:304,GpuBugListCheck::hitFeature) hitFeature enter
DEBUGINFO : (19:59:12:549 |00000)    COMMON        8204; (gpuBugListCheck.cpp:315,GpuBugListCheck::hitFeature) hitFeature item_id:10
ERROR     : (19:59:12:549 |00000)    COMMON        8204; (gpuBugListCheck.cpp:350,GpuBugListCheck::hitFeature) hitVendor is false
DEBUGINFO : (19:59:12:549 |00000)    COMMON        8204; (gpuBugListCheck.cpp:304,GpuBugListCheck::hitFeature) hitFeature enter
DEBUGINFO : (19:59:12:549 |00000)    COMMON        8204; (gpuBugListCheck.cpp:315,GpuBugListCheck::hitFeature) hitFeature item_id:11
ERROR     : (19:59:12:549 |00000)    COMMON        8204; (gpuBugListCheck.cpp:350,GpuBugListCheck::hitFeature) hitVendor is false
DEBUGINFO : (19:59:12:549 |00000)    COMMON        8204; (gpuBugListCheck.cpp:304,GpuBugListCheck::hitFeature) hitFeature enter
DEBUGINFO : (19:59:12:549 |00000)    COMMON        8204; (gpuBugListCheck.cpp:315,GpuBugListCheck::hitFeature) hitFeature item_id:12
ERROR     : (19:59:12:549 |00000)    COMMON        8204; (gpuBugListCheck.cpp:357,GpuBugListCheck::hitFeature) hitDevice is false
DEBUGINFO : (19:59:12:549 |00000)    COMMON        8204; (gpuBugListCheck.cpp:304,GpuBugListCheck::hitFeature) hitFeature enter
DEBUGINFO : (19:59:12:549 |00000)    COMMON        8204; (gpuBugListCheck.cpp:315,GpuBugListCheck::hitFeature) hitFeature item_id:13
ERROR     : (19:59:12:549 |00000)    COMMON        8204; (gpuBugListCheck.cpp:350,GpuBugListCheck::hitFeature) hitVendor is false
DEBUGINFO : (19:59:12:549 |00000)    COMMON        8204; (gpuBugListCheck.cpp:304,GpuBugListCheck::hitFeature) hitFeature enter
DEBUGINFO : (19:59:12:550 |00001)    COMMON        8204; (gpuBugListCheck.cpp:315,GpuBugListCheck::hitFeature) hitFeature item_id:16
ERROR     : (19:59:12:550 |00000)    COMMON        8204; (gpuBugListCheck.cpp:357,GpuBugListCheck::hitFeature) hitDevice is false
DEBUGINFO : (19:59:12:550 |00000)    COMMON        8204; (gpuBugListCheck.cpp:210,GpuBugListCheck::doCheck) feature:disable_accelerated_hevc_decode feature_switch:open is_hit:0
DEBUGINFO : (19:59:12:550 |00000)    COMMON        8204; (gpuBugListCheck.cpp:634,GpuBugListCheck::addFeatureResult) 10DE 1140 -1506065536 
DEBUGINFO : (19:59:12:550 |00000)    COMMON        8204; (gpuBugListCache.cpp:47,GpuBugListCache::AddFeature) is_simulate:1 10de_1140 disable_accelerated_hevc_decode 0 
DEBUGINFO : (19:59:12:550 |00000)    COMMON        8204; (gpuBugListCheck.cpp:199,GpuBugListCheck::doCheck) app version limit
DEBUGINFO : (19:59:12:550 |00000)    COMMON        8204; (gpuBugListCheck.cpp:210,GpuBugListCheck::doCheck) feature:disable_accelerated_hevc_encode feature_switch:close is_hit:0
DEBUGINFO : (19:59:12:550 |00000)    COMMON        8204; (gpuBugListCheck.cpp:634,GpuBugListCheck::addFeatureResult) 10DE 1140 -1506064720 
DEBUGINFO : (19:59:12:550 |00000)    COMMON        8204; (gpuBugListCache.cpp:47,GpuBugListCache::AddFeature) is_simulate:1 10de_1140 disable_accelerated_hevc_encode 0 
DEBUGINFO : (19:59:12:550 |00000)    COMMON        8204; (gpuBugListCheck.cpp:199,GpuBugListCheck::doCheck) app version limit
DEBUGINFO : (19:59:12:550 |00000)    COMMON        8204; (gpuBugListCheck.cpp:210,GpuBugListCheck::doCheck) feature:disable_accelerated_h264_encode feature_switch:close is_hit:0
DEBUGINFO : (19:59:12:550 |00000)    COMMON        8204; (gpuBugListCheck.cpp:634,GpuBugListCheck::addFeatureResult) 10DE 1140 -1506065536 
DEBUGINFO : (19:59:12:550 |00000)    COMMON        8204; (gpuBugListCache.cpp:47,GpuBugListCache::AddFeature) is_simulate:1 10de_1140 disable_accelerated_h264_encode 0 
DEBUGINFO : (19:59:12:550 |00000)    COMMON        8204; (gpuBugListCheck.cpp:199,GpuBugListCheck::doCheck) app version limit
DEBUGINFO : (19:59:12:550 |00000)    COMMON        8204; (gpuBugListCheck.cpp:210,GpuBugListCheck::doCheck) feature:disable_d3d11_compute_shader feature_switch:close is_hit:0
DEBUGINFO : (19:59:12:550 |00000)    COMMON        8204; (gpuBugListCheck.cpp:634,GpuBugListCheck::addFeatureResult) 10DE 1140 -1506065536 
DEBUGINFO : (19:59:12:550 |00000)    COMMON        8204; (gpuBugListCache.cpp:47,GpuBugListCache::AddFeature) is_simulate:1 10de_1140 disable_d3d11_compute_shader 0 
DEBUGINFO : (19:59:12:550 |00000)    COMMON        8204; (gpuBugListCheck.cpp:304,GpuBugListCheck::hitFeature) hitFeature enter
DEBUGINFO : (19:59:12:550 |00000)    COMMON        8204; (gpuBugListCheck.cpp:315,GpuBugListCheck::hitFeature) hitFeature item_id:1
ERROR     : (19:59:12:550 |00000)    COMMON        8204; (gpuBugListCheck.cpp:320,GpuBugListCheck::hitFeature) KITEM_ENABLE is 0
DEBUGINFO : (19:59:12:550 |00000)    COMMON        8204; (gpuBugListCheck.cpp:304,GpuBugListCheck::hitFeature) hitFeature enter
DEBUGINFO : (19:59:12:550 |00000)    COMMON        8204; (gpuBugListCheck.cpp:315,GpuBugListCheck::hitFeature) hitFeature item_id:4
ERROR     : (19:59:12:550 |00000)    COMMON        8204; (gpuBugListCheck.cpp:320,GpuBugListCheck::hitFeature) KITEM_ENABLE is 0
DEBUGINFO : (19:59:12:550 |00000)    COMMON        8204; (gpuBugListCheck.cpp:210,GpuBugListCheck::doCheck) feature:disable_d3d11_video_render feature_switch:close is_hit:0
DEBUGINFO : (19:59:12:551 |00001)    COMMON        8204; (gpuBugListCheck.cpp:634,GpuBugListCheck::addFeatureResult) 8086 0156 -1506065536 
DEBUGINFO : (19:59:12:551 |00000)    COMMON        8204; (gpuBugListCheck.cpp:304,GpuBugListCheck::hitFeature) hitFeature enter
DEBUGINFO : (19:59:12:551 |00000)    COMMON        8204; (gpuBugListCheck.cpp:315,GpuBugListCheck::hitFeature) hitFeature item_id:2
ERROR     : (19:59:12:551 |00000)    COMMON        8204; (gpuBugListCheck.cpp:357,GpuBugListCheck::hitFeature) hitDevice is false
DEBUGINFO : (19:59:12:551 |00000)    COMMON        8204; (gpuBugListCheck.cpp:304,GpuBugListCheck::hitFeature) hitFeature enter
DEBUGINFO : (19:59:12:551 |00000)    COMMON        8204; (gpuBugListCheck.cpp:315,GpuBugListCheck::hitFeature) hitFeature item_id:5
ERROR     : (19:59:12:551 |00000)    COMMON        8204; (gpuBugListCheck.cpp:350,GpuBugListCheck::hitFeature) hitVendor is false
DEBUGINFO : (19:59:12:551 |00000)    COMMON        8204; (gpuBugListCheck.cpp:210,GpuBugListCheck::doCheck) feature:disable_d3d11_video_decoder feature_switch:open is_hit:0
DEBUGINFO : (19:59:12:551 |00000)    COMMON        8204; (gpuBugListCheck.cpp:634,GpuBugListCheck::addFeatureResult) 8086 0156 -1506065536 
DEBUGINFO : (19:59:12:553 |00002)    COMMON        8204; (gpuBugListCache.cpp:47,GpuBugListCache::AddFeature) is_simulate:1 8086_0156 disable_d3d11_video_decoder 0 
DEBUGINFO : (19:59:12:553 |00000)    COMMON        8204; (gpuBugListCheck.cpp:304,GpuBugListCheck::hitFeature) hitFeature enter
